V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,variable,generation,rate,popSize,chroms,generationMean,generationSD,ymin
0.00022247,0.00016104,8.8665e-05,0.000111455,0.000254245,0.000151345,9.869e-05,9.975e-05,0.00025279,0.000138215,1e-10_100000_1,175,1e-10,100000,1,0.0001578665,6.38870022448489e-05,9.39794977551511e-05
0.00021895,0.000156055,8.6455e-05,0.00010649,0.00026016,0.00014444,8.697e-05,9.897e-05,0.00025673,0.00013437,1e-10_100000_1,176,1e-10,100000,1,0.000154959,6.73749925912179e-05,8.75840074087821e-05
0.00020326,0.00014516,9.3625e-05,0.00010388,0.000255915,0.000141755,8.9525e-05,9.847e-05,0.00024266,0.000128665,1e-10_100000_1,177,1e-10,100000,1,0.0001502915,6.21860917841674e-05,8.81054082158326e-05
0.000202045,0.000144665,9.581e-05,9.8575e-05,0.000261805,0.000132415,8.8295e-05,9.9065e-05,0.000252635,0.00012858,1e-10_100000_1,178,1e-10,100000,1,0.000150389,6.54225147194926e-05,8.49664852805074e-05
0.000204535,0.00014392,9.554e-05,9.9295e-05,0.000261835,0.000127135,9.2995e-05,9.435e-05,0.00025558,0.000132215,1e-10_100000_1,179,1e-10,100000,1,0.00015074,6.614987683704e-05,8.45901231629601e-05
0.000199575,0.000155225,9.1105e-05,9.8695e-05,0.000256435,0.00013267,8.814e-05,9.234e-05,0.00024413,0.00012743,1e-10_100000_1,180,1e-10,100000,1,0.0001485745,6.38708940167585e-05,8.47036059832415e-05
0.00019352,0.00014633,8.9475e-05,0.00010404,0.00025872,0.0001244,8.6985e-05,8.9385e-05,0.000242895,0.000130305,1e-10_100000_1,181,1e-10,100000,1,0.0001466055,6.38624138480531e-05,8.27430861519469e-05
0.000187975,0.00014965,9.0425e-05,0.00010162,0.000264185,0.00011743,8.5425e-05,9.2e-05,0.000239575,0.0001221,1e-10_100000_1,182,1e-10,100000,1,0.0001450385,6.45677109728832e-05,8.04707890271168e-05
0.000191695,0.000143865,8.2645e-05,9.5735e-05,0.000260345,0.00011789,8.147e-05,9.4675e-05,0.000227925,0.00012691,1e-10_100000_1,183,1e-10,100000,1,0.0001423155,6.34531528614265e-05,7.88623471385735e-05
0.00017829,0.00014697,8.2435e-05,9.4485e-05,0.000252395,0.00010588,8.134e-05,9.182e-05,0.00022675,0.0001169,1e-10_100000_1,184,1e-10,100000,1,0.0001377265,6.18839885525058e-05,7.58425114474942e-05
0.00016515,0.000137495,8.016e-05,9.3715e-05,0.00025554,0.000107455,8.6e-05,9.012e-05,0.00022759,0.000110515,1e-10_100000_1,185,1e-10,100000,1,0.000135374,6.19156971121935e-05,7.34583028878065e-05
0.00015319,0.00014217,7.5655e-05,9.299e-05,0.000245285,0.00010695,8.819e-05,8.7775e-05,0.000221375,0.00011612,1e-10_100000_1,186,1e-10,100000,1,0.00013297,5.85147660376801e-05,7.44552339623199e-05
0.000151555,0.00014465,7.2825e-05,8.9915e-05,0.000244575,0.000101595,8.256e-05,8.306e-05,0.000201075,0.00010909,1e-10_100000_1,187,1e-10,100000,1,0.00012809,5.71505059275749e-05,7.09394940724251e-05
0.000148685,0.000143445,6.7425e-05,8.6025e-05,0.00024072,0.000101855,8.1625e-05,8.349e-05,0.000197615,0.000102825,1e-10_100000_1,188,1e-10,100000,1,0.000125371,5.67936822484098e-05,6.85773177515902e-05
0.000138425,0.000148215,6.3995e-05,8.454e-05,0.00024158,0.000110835,8.2465e-05,8.8675e-05,0.00018864,0.000110535,1e-10_100000_1,189,1e-10,100000,1,0.0001257905,5.50263582017241e-05,7.07641417982759e-05
0.00013289,0.00013688,6.1375e-05,8.411e-05,0.00024462,0.00010988,8.378e-05,8.214e-05,0.000191265,0.000117945,1e-10_100000_1,190,1e-10,100000,1,0.0001244885,5.62092844767561e-05,6.82792155232439e-05
0.00013608,0.00013929,6.543e-05,8.1295e-05,0.00023578,0.00011023,9.0045e-05,7.906e-05,0.000198675,0.00012344,1e-10_100000_1,191,1e-10,100000,1,0.0001259325,5.48028010359771e-05,7.11296989640229e-05
0.000138965,0.000145755,6.544e-05,8.6035e-05,0.000241475,0.000110015,8.594e-05,7.6285e-05,0.000202255,0.00012712,1e-10_100000_1,192,1e-10,100000,1,0.0001279285,5.70266361278268e-05,7.09018638721732e-05
0.00013278,0.000146645,6.4325e-05,8.4475e-05,0.000242115,0.00011364,9.017e-05,7.4915e-05,0.00019456,0.00012491,1e-10_100000_1,193,1e-10,100000,1,0.0001268535,5.59996247036035e-05,7.08538752963965e-05
0.00013076,0.00015309,6.0755e-05,7.9325e-05,0.00023607,0.00012047,9.253e-05,7.6995e-05,0.000192325,0.000124395,1e-10_100000_1,194,1e-10,100000,1,0.0001266715,5.50320922558425e-05,7.16394077441575e-05
0.00013364,0.000145745,6.177e-05,8.132e-05,0.00022834,0.00011401,9.3365e-05,7.991e-05,0.000190855,0.00013076,1e-10_100000_1,195,1e-10,100000,1,0.0001259715,5.22870468902194e-05,7.36844531097806e-05
0.000134145,0.00014822,6.053e-05,8.2645e-05,0.000223945,0.0001135,9.0765e-05,7.748e-05,0.00019064,0.00012958,1e-10_100000_1,196,1e-10,100000,1,0.000125145,5.19134437201857e-05,7.32315562798143e-05
0.000138025,0.00014599,6.135e-05,8.1435e-05,0.00022114,0.00011203,8.578e-05,8.2825e-05,0.00018678,0.000124205,1e-10_100000_1,197,1e-10,100000,1,0.000123956,5.06557258362764e-05,7.33002741637236e-05
0.000138005,0.00014521,6.109e-05,9.0465e-05,0.000214705,0.000109275,8.4105e-05,7.886e-05,0.000185415,0.00012125,1e-10_100000_1,198,1e-10,100000,1,0.000122838,4.89530205741518e-05,7.38849794258482e-05
0.000136255,0.000149385,6.1745e-05,8.6215e-05,0.00020506,0.000107335,7.5205e-05,8.0395e-05,0.000181845,0.000109385,1e-10_100000_1,199,1e-10,100000,1,0.0001192825,4.78026760786232e-05,7.14798239213768e-05
0.000138305,0.00015608,6.4155e-05,7.9735e-05,0.00020681,0.00010763,7.52e-05,7.8235e-05,0.00019032,0.000107585,1e-10_100000_1,200,1e-10,100000,1,0.0001204055,5.04584672142457e-05,6.99470327857543e-05
0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1e-10_100000_5,1,1e-10,100000,5,0.05,0,0.05
0.0404052,0.0409453,0.040374,0.0410628,0.0409021,0.0406829,0.040832,0.0406752,0.0407683,0.0405475,1e-10_100000_5,2,1e-10,100000,5,0.04071953,0.000228098848211812,0.0404914311517882
0.0360129,0.036037,0.0359099,0.0364461,0.0363296,0.0360616,0.0360291,0.0360768,0.0357847,0.0361161,1e-10_100000_5,3,1e-10,100000,5,0.03608038,0.000189460713019289,0.0358909192869807
0.0333358,0.0337079,0.0331523,0.0335296,0.0338631,0.033148,0.0333114,0.0336432,0.0326567,0.0335245,1e-10_100000_5,4,1e-10,100000,5,0.03338725,0.000347755793146091,0.0330394942068539
0.0315232,0.0319618,0.0313333,0.0316037,0.0317886,0.0315981,0.0312846,0.0320329,0.0306047,0.031695,1e-10_100000_5,5,1e-10,100000,5,0.03154259,0.000407850899907743,0.0311347391000923
0.0298972,0.0305787,0.029825,0.0300798,0.0302986,0.0302592,0.029985,0.0308339,0.0293459,0.030199,1e-10_100000_5,6,1e-10,100000,5,0.03013023,0.00041261559471256,0.0297176144052874
0.0286729,0.0290947,0.0283375,0.0286212,0.0288978,0.0289928,0.0285145,0.0293852,0.028272,0.0287026,1e-10_100000_5,7,1e-10,100000,5,0.02874912,0.000346725503981336,0.0284023944960187
0.0275053,0.0280424,0.0270901,0.0276168,0.0276494,0.0278654,0.027151,0.0281791,0.0272771,0.0273677,1e-10_100000_5,8,1e-10,100000,5,0.02757443,0.000369156829214299,0.0272052731707857
0.0261884,0.02728,0.0260809,0.0264712,0.0264253,0.0269451,0.0261678,0.0270479,0.0264078,0.0263179,1e-10_100000_5,9,1e-10,100000,5,0.02653323,0.000411883624475544,0.0261213463755245
0.025427,0.0261114,0.0250988,0.025634,0.0252015,0.0257549,0.0251342,0.0260894,0.0254962,0.0252961,1e-10_100000_5,10,1e-10,100000,5,0.02552435,0.000369533502465533,0.0251548164975345
0.0242023,0.0249305,0.0239916,0.0244905,0.024026,0.0248196,0.0241413,0.0252522,0.024661,0.0240061,1e-10_100000_5,11,1e-10,100000,5,0.02445211,0.000447304361828846,0.0240048056381712
0.0234161,0.0241212,0.0230571,0.0238672,0.0230437,0.0238209,0.0235856,0.0244822,0.0239281,0.0230811,1e-10_100000_5,12,1e-10,100000,5,0.02364032,0.000490918118992929,0.0231494018810071
0.0226472,0.0231835,0.0221625,0.0227094,0.0222275,0.0230977,0.0225079,0.0235667,0.0228102,0.0223488,1e-10_100000_5,13,1e-10,100000,5,0.02272614,0.000450148126731634,0.0222759918732684
0.021662,0.0220803,0.0213276,0.0220094,0.0213602,0.0224821,0.0219359,0.0226107,0.0219204,0.0212775,1e-10_100000_5,14,1e-10,100000,5,0.02186661,0.00046453602288257,0.0214020739771174
0.0211007,0.0212167,0.0203968,0.0210984,0.0205032,0.0217399,0.0210272,0.0215082,0.0213213,0.0207936,1e-10_100000_5,15,1e-10,100000,5,0.0210706,0.00041897925697793,0.0206516207430221
0.0203649,0.0205414,0.0195921,0.0201353,0.0197658,0.0208542,0.0201701,0.020828,0.0205942,0.0199667,1e-10_100000_5,16,1e-10,100000,5,0.02028127,0.000431152739241623,0.0198501172607584
0.0193999,0.0197712,0.0190081,0.0193715,0.0191568,0.0199583,0.0192214,0.0200346,0.0198626,0.0192654,1e-10_100000_5,17,1e-10,100000,5,0.01950498,0.000368111618941864,0.0191368683810581
0.0186574,0.0191602,0.0183958,0.0188003,0.0184103,0.019205,0.0184994,0.0191487,0.0191109,0.018546,1e-10_100000_5,18,1e-10,100000,5,0.0187934,0.000333672973633366,0.0184597270263666
0.0180102,0.0185199,0.0178864,0.0182077,0.0178462,0.0186172,0.0178679,0.0184991,0.0184878,0.0178544,1e-10_100000_5,19,1e-10,100000,5,0.01817968,0.000322125747703181,0.0178575542522968
0.0172518,0.0179558,0.0172861,0.0174937,0.0171715,0.0181255,0.017305,0.0177323,0.0176821,0.0170062,1e-10_100000_5,20,1e-10,100000,5,0.017501,0.000362597024563388,0.0171384029754366
0.016504,0.0173397,0.0164164,0.0169471,0.016814,0.0174345,0.0167495,0.0169884,0.0170699,0.0165559,1e-10_100000_5,21,1e-10,100000,5,0.01688194,0.000342182489324044,0.016539757510676
0.0159114,0.0168214,0.0159178,0.0167383,0.0160346,0.0169376,0.0161964,0.016467,0.0165429,0.0159901,1e-10_100000_5,22,1e-10,100000,5,0.01635575,0.000394490152672479,0.0159612598473275
0.0155539,0.0160341,0.0152194,0.0163119,0.0153528,0.0164805,0.0155746,0.0157418,0.0159539,0.0154849,1e-10_100000_5,23,1e-10,100000,5,0.01577078,0.000414487852120609,0.0153562921478794
0.0151428,0.0155446,0.0147609,0.0156957,0.0148511,0.0160146,0.0152097,0.0151295,0.0155431,0.0148781,1e-10_100000_5,24,1e-10,100000,5,0.01527701,0.000410006616342279,0.0148670033836577
0.0145413,0.0150852,0.0142927,0.0151222,0.0144701,0.0154745,0.0146269,0.0147838,0.0148909,0.014359,1e-10_100000_5,25,1e-10,100000,5,0.01476466,0.000379135833764687,0.0143855241662353
0.0140129,0.0147021,0.0137398,0.0145958,0.0140397,0.0149611,0.0139373,0.0144689,0.0143854,0.0141336,1e-10_100000_5,26,1e-10,100000,5,0.01429766,0.000386616040363908,0.0139110439596361
0.0136395,0.0142937,0.0132864,0.0139181,0.0134752,0.0144332,0.0136211,0.0140816,0.0140921,0.0136311,1e-10_100000_5,27,1e-10,100000,5,0.0138472,0.000373652360713359,0.0134735476392866
0.0132002,0.0137565,0.0127916,0.0133777,0.0131009,0.0138985,0.0131992,0.0137566,0.0134538,0.0133022,1e-10_100000_5,28,1e-10,100000,5,0.01338372,0.000342039032210588,0.0130416809677894
0.0127935,0.0133908,0.0123252,0.0128809,0.0127603,0.013329,0.0128234,0.0133357,0.0130212,0.0129125,1e-10_100000_5,29,1e-10,100000,5,0.01295725,0.000327331966222536,0.0126299180337775
0.0124591,0.0129806,0.0119749,0.0124469,0.0125191,0.0130354,0.0123492,0.012888,0.0125887,0.0124197,1e-10_100000_5,30,1e-10,100000,5,0.01256616,0.000323530133235084,0.0122426298667649
0.0121159,0.0129029,0.0116045,0.0121193,0.012249,0.0125736,0.0119897,0.012616,0.0122193,0.0121458,1e-10_100000_5,31,1e-10,100000,5,0.0122536,0.000364556738458577,0.0118890432615414
0.0115988,0.0126203,0.011169,0.0116097,0.0117816,0.0122508,0.0115709,0.0122781,0.0118927,0.0116678,1e-10_100000_5,32,1e-10,100000,5,0.01184397,0.000426759203637003,0.011417210796363
0.0114009,0.0121217,0.010773,0.0110354,0.0115242,0.0119298,0.0112421,0.0118602,0.0114147,0.0113544,1e-10_100000_5,33,1e-10,100000,5,0.01146564,0.000413515194400399,0.0110521248055996
0.0110351,0.0118807,0.0103492,0.01096,0.0110463,0.0115687,0.0107989,0.0115309,0.0110914,0.0109409,1e-10_100000_5,34,1e-10,100000,5,0.01112021,0.000436807466994581,0.0106834025330054
0.0106523,0.0116244,0.00991258,0.0106281,0.0107324,0.011209,0.0104968,0.0110737,0.0106816,0.0106932,1e-10_100000_5,35,1e-10,100000,5,0.010770408,0.000456298530662158,0.0103141094693378
0.0103149,0.0114161,0.00967712,0.0101835,0.0103787,0.0110428,0.0101814,0.0107311,0.010308,0.0105261,1e-10_100000_5,36,1e-10,100000,5,0.010475972,0.000488402773966096,0.0099875692260339
0.0099287,0.0111266,0.00950214,0.00988398,0.00996397,0.0107195,0.0098903,0.0103247,0.00989349,0.0102717,1e-10_100000_5,37,1e-10,100000,5,0.010150508,0.000475010847871452,0.00967549715212855
0.00936687,0.0105737,0.0093919,0.00964702,0.00962776,0.0104258,0.00971193,0.0101625,0.0095502,0.0100422,1e-10_100000_5,38,1e-10,100000,5,0.009849988,0.000425922461430612,0.00942406553856939
0.00914498,0.0103962,0.00897238,0.00924508,0.00937511,0.0101733,0.00948695,0.00982972,0.00928643,0.00965145,1e-10_100000_5,39,1e-10,100000,5,0.00955616,0.000457943044202369,0.00909821695579763
0.00893265,0.010147,0.00864029,0.00918399,0.00909141,0.00988131,0.00927353,0.00961286,0.00895638,0.00944031,1e-10_100000_5,40,1e-10,100000,5,0.009315973,0.000461429422147454,0.00885454357785255
0.00869358,0.00982759,0.0084692,0.00871449,0.00890381,0.00959012,0.00909908,0.00934889,0.00888203,0.00908219,1e-10_100000_5,41,1e-10,100000,5,0.009061098,0.000423535475958692,0.00863756252404131
0.00828896,0.0094841,0.00824652,0.00839057,0.00868646,0.00933497,0.00883423,0.00907117,0.00872862,0.00871563,1e-10_100000_5,42,1e-10,100000,5,0.008778123,0.000419569116437063,0.00835855388356294
0.00791385,0.00915345,0.00807278,0.00790706,0.00848246,0.00919224,0.00854476,0.00877892,0.00851079,0.0085099,1e-10_100000_5,43,1e-10,100000,5,0.008506621,0.000455063273731125,0.00805155772626888
0.00763779,0.00883016,0.00787252,0.00782572,0.00828426,0.00892516,0.008302,0.00852774,0.00842533,0.00837433,1e-10_100000_5,44,1e-10,100000,5,0.008300501,0.000420508251615431,0.00787999274838457
0.00741761,0.00866044,0.00768325,0.00756011,0.00808499,0.0086259,0.00809605,0.00817752,0.00815559,0.00827827,1e-10_100000_5,45,1e-10,100000,5,0.008073973,0.000415776159998783,0.00765819684000122
0.00725349,0.00844145,0.00741365,0.0074519,0.00793731,0.00838728,0.00788447,0.00797637,0.00778812,0.00797753,1e-10_100000_5,46,1e-10,100000,5,0.007851157,0.000392718765107778,0.00745843823489222
0.0069501,0.00819547,0.00723219,0.00720407,0.00771546,0.0082456,0.00774952,0.00780975,0.00745944,0.00782288,1e-10_100000_5,47,1e-10,100000,5,0.007638448,0.000424281232381437,0.00721416676761856
0.00670597,0.00789468,0.00699348,0.00697445,0.00757803,0.00802312,0.00743731,0.00757977,0.00728213,0.00766532,1e-10_100000_5,48,1e-10,100000,5,0.007413426,0.00042280875963805,0.00699061724036195
0.00651149,0.00767109,0.00682968,0.00682648,0.00727864,0.0078411,0.00730139,0.0074304,0.00713686,0.00740195,1e-10_100000_5,49,1e-10,100000,5,0.007222908,0.000407254513672552,0.00681565348632745
0.00634621,0.00743996,0.00666143,0.00676777,0.00716408,0.00767147,0.00715257,0.00720448,0.00694685,0.00723588,1e-10_100000_5,50,1e-10,100000,5,0.00705907,0.000388161208491752,0.00667090879150825
0.00624298,0.00730532,0.00651308,0.00655031,0.00701726,0.00749461,0.00691999,0.0069786,0.00670876,0.00704623,1e-10_100000_5,51,1e-10,100000,5,0.006877714,0.000379301635705528,0.00649841236429447
0.00604943,0.00711822,0.00640883,0.00637716,0.00680041,0.00723843,0.0067367,0.0067887,0.00659715,0.00676572,1e-10_100000_5,52,1e-10,100000,5,0.006688075,0.000351162153973536,0.00633691284602646
0.00602923,0.00697909,0.00625735,0.00614831,0.00659243,0.00720763,0.00661419,0.00665137,0.00636335,0.00649392,1e-10_100000_5,53,1e-10,100000,5,0.006533687,0.000363060188400093,0.00617062681159991
0.00590937,0.00680973,0.00599654,0.00589936,0.00648109,0.00702492,0.00636804,0.00641033,0.00614188,0.00626279,1e-10_100000_5,54,1e-10,100000,5,0.006330405,0.000373759202673771,0.00595664579732623
0.00583273,0.00666656,0.00582518,0.00577956,0.00639837,0.00682994,0.00617572,0.00618673,0.00605001,0.00615435,1e-10_100000_5,55,1e-10,100000,5,0.006189915,0.000354389903707766,0.00583552509629223
0.00581149,0.00655537,0.00563597,0.00556489,0.00624144,0.00671188,0.00610902,0.00595796,0.00593097,0.00600214,1e-10_100000_5,56,1e-10,100000,5,0.006052113,0.000368501713068534,0.00568361128693147
0.00569238,0.00636777,0.00559868,0.0054159,0.00611599,0.00658168,0.00597349,0.00588005,0.00571613,0.00591221,1e-10_100000_5,57,1e-10,100000,5,0.005925428,0.000354603206095677,0.00557082479390432
0.00552076,0.00625858,0.00550643,0.00530996,0.00602789,0.00645553,0.00575612,0.0057952,0.00557432,0.0058709,1e-10_100000_5,58,1e-10,100000,5,0.005807569,0.000358016207375216,0.00544955279262479
0.00553777,0.0060946,0.00530404,0.00528245,0.00583768,0.0062803,0.00559537,0.00558889,0.00540041,0.00563277,1e-10_100000_5,59,1e-10,100000,5,0.005655428,0.00032771332451126,0.00532771467548874
0.00542485,0.00597638,0.0051012,0.00520303,0.0057066,0.00601445,0.00551499,0.00544433,0.00530051,0.00554066,1e-10_100000_5,60,1e-10,100000,5,0.0055227,0.000303091635391748,0.00521960836460825
0.00533988,0.00588291,0.00497146,0.00506334,0.00550519,0.00584955,0.00548591,0.00526467,0.00515158,0.00540477,1e-10_100000_5,61,1e-10,100000,5,0.005391926,0.000304364766511062,0.00508756123348894
0.00517511,0.00579217,0.00485291,0.00499864,0.00545446,0.00581104,0.00534937,0.00519473,0.00505488,0.00528285,1e-10_100000_5,62,1e-10,100000,5,0.005296616,0.000317514392331714,0.00497910160766829
0.00502623,0.00567095,0.00469887,0.00492562,0.00528023,0.00561245,0.00523229,0.00502534,0.00489759,0.00515006,1e-10_100000_5,63,1e-10,100000,5,0.005151963,0.000308648752145722,0.00484331424785428
0.00485983,0.0055934,0.00462125,0.00485146,0.00509609,0.00549278,0.00505364,0.00494491,0.00478241,0.00503104,1e-10_100000_5,64,1e-10,100000,5,0.005032681,0.000304209881731895,0.00472847111826811
0.0046724,0.00549592,0.00456395,0.00480163,0.00490057,0.00534207,0.0049706,0.00482403,0.00463781,0.00490765,1e-10_100000_5,65,1e-10,100000,5,0.004911663,0.000298729260444228,0.00461293373955577
0.00448566,0.00532766,0.00451881,0.00462474,0.00481621,0.00515996,0.00492259,0.00467652,0.00453656,0.00474447,1e-10_100000_5,66,1e-10,100000,5,0.004781318,0.000282080016693451,0.00449923798330655
0.0043303,0.00527417,0.00436201,0.00454387,0.00469241,0.00499447,0.00489595,0.00463069,0.00441644,0.0045922,1e-10_100000_5,67,1e-10,100000,5,0.004673251,0.000301810386959539,0.00437144061304046
0.0042123,0.00525889,0.00434487,0.00440343,0.00460222,0.00486537,0.00474922,0.00458047,0.00431782,0.00456318,1e-10_100000_5,68,1e-10,100000,5,0.004589777,0.000309334189296589,0.00428044281070341
0.00409591,0.00505532,0.00431227,0.00429852,0.00456074,0.00472604,0.00461943,0.00455545,0.0042855,0.00461771,1e-10_100000_5,69,1e-10,100000,5,0.004512689,0.00027444554555807,0.00423824345444193
0.00405249,0.00492602,0.00416229,0.00422779,0.0044935,0.00458913,0.00459234,0.00441248,0.00410067,0.00452946,1e-10_100000_5,70,1e-10,100000,5,0.004408617,0.000273028532332754,0.00413558846766725
0.00391517,0.0048619,0.00406382,0.00420969,0.0044591,0.00448901,0.00449697,0.00428293,0.00402257,0.00437693,1e-10_100000_5,71,1e-10,100000,5,0.004317809,0.000280397101009344,0.00403741189899066
0.00381394,0.00476156,0.00390145,0.00409041,0.00437559,0.00442863,0.00444894,0.00423058,0.00386398,0.00431602,1e-10_100000_5,72,1e-10,100000,5,0.00422311,0.000304151492333819,0.00391895850766618
0.00371831,0.00467155,0.00382286,0.00402531,0.00428086,0.00434277,0.00435447,0.00411834,0.00373605,0.00424472,1e-10_100000_5,73,1e-10,100000,5,0.004131524,0.000308211081789377,0.00382331291821062
0.00370159,0.0045947,0.00366011,0.00389315,0.00415173,0.00429394,0.00431191,0.00398921,0.00364957,0.00408328,1e-10_100000_5,74,1e-10,100000,5,0.004032919,0.000315416105959872,0.00371750289404013
0.00359493,0.00446467,0.00353962,0.00383887,0.00413497,0.00416674,0.00427669,0.00403914,0.00358043,0.00399431,1e-10_100000_5,75,1e-10,100000,5,0.003963037,0.000317005027406682,0.00364603197259332
0.00348962,0.00433067,0.00343464,0.00377516,0.00413638,0.00404702,0.00416369,0.00404727,0.00345943,0.00388395,1e-10_100000_5,76,1e-10,100000,5,0.003876783,0.000323816449861818,0.00355296655013818
0.00344205,0.00420762,0.00335893,0.00370725,0.00401942,0.00397881,0.00397695,0.00392733,0.00336168,0.0038732,1e-10_100000_5,77,1e-10,100000,5,0.003785324,0.000301919557137696,0.0034834044428623
0.00341088,0.00409241,0.00332675,0.00363591,0.00393508,0.00393654,0.00390168,0.00387653,0.00326621,0.00379572,1e-10_100000_5,78,1e-10,100000,5,0.003717771,0.000290254392729703,0.0034275166072703
0.00336339,0.00398493,0.00330536,0.00356308,0.00384666,0.00386377,0.00381543,0.00382659,0.00322929,0.0036813,1e-10_100000_5,79,1e-10,100000,5,0.00364798,0.000266982081088267,0.00338099791891173
0.00337223,0.00383648,0.00332168,0.00349313,0.00378099,0.00385384,0.00375637,0.00377999,0.00320555,0.00352455,1e-10_100000_5,80,1e-10,100000,5,0.003592481,0.000238384245538817,0.00335409675446118
0.00333324,0.00378941,0.00326104,0.00349125,0.0037345,0.00375867,0.00368414,0.00370948,0.00311267,0.00344803,1e-10_100000_5,81,1e-10,100000,5,0.003532243,0.000238225994012688,0.00329401700598731
0.00324864,0.00373062,0.00321303,0.00339906,0.00366431,0.00368997,0.0036295,0.00366155,0.00304611,0.0033925,1e-10_100000_5,82,1e-10,100000,5,0.003467529,0.000240806942427147,0.00322672205757285
0.00318513,0.00368824,0.00317449,0.00334361,0.00360442,0.00364102,0.00361082,0.00363639,0.00304453,0.00330386,1e-10_100000_5,83,1e-10,100000,5,0.003423251,0.000238906122541424,0.00318434487745858
0.00315801,0.00363649,0.00311445,0.0033287,0.00348145,0.00356987,0.00355882,0.00364194,0.00298364,0.0032496,1e-10_100000_5,84,1e-10,100000,5,0.003372297,0.000237734468031037,0.00313456253196896
0.00309093,0.00360685,0.00311003,0.00323235,0.00337576,0.00354155,0.00354914,0.00353517,0.00299636,0.00315784,1e-10_100000_5,85,1e-10,100000,5,0.003319598,0.000228171441040869,0.00309142655895913
0.00304046,0.00356963,0.00305408,0.0032429,0.00331893,0.00346032,0.00346934,0.00351016,0.00287572,0.0030931,1e-10_100000_5,86,1e-10,100000,5,0.003263464,0.00023855464057062,0.00302490935942938
0.00290303,0.00348233,0.00303582,0.00325029,0.00329513,0.00336973,0.00348953,0.00344786,0.00275649,0.00307225,1e-10_100000_5,87,1e-10,100000,5,0.003210246,0.000256575120912202,0.0029536708790878
0.0029114,0.00341008,0.0029949,0.00319022,0.00319061,0.00330409,0.00343223,0.00335237,0.00270602,0.00299753,1e-10_100000_5,88,1e-10,100000,5,0.003148945,0.0002395829074431,0.0029093620925569
0.00289874,0.00333009,0.00291967,0.00313578,0.00319224,0.00327267,0.00336204,0.00325942,0.0026359,0.00296955,1e-10_100000_5,89,1e-10,100000,5,0.00309761,0.000233808527788587,0.00286380147221141
0.00284486,0.00325447,0.00290128,0.0030686,0.00318156,0.00320194,0.0033176,0.00318472,0.00259827,0.00296277,1e-10_100000_5,90,1e-10,100000,5,0.003051607,0.000223146756844011,0.00282846024315599
0.00279673,0.00316678,0.00286024,0.00298135,0.0031265,0.00317872,0.00319491,0.00317983,0.00256681,0.00294684,1e-10_100000_5,91,1e-10,100000,5,0.002999871,0.000210229018530321,0.00278964198146968
0.00273222,0.00305054,0.00282435,0.00301358,0.00313343,0.00312371,0.00318782,0.00309716,0.00249118,0.00296597,1e-10_100000_5,92,1e-10,100000,5,0.002961996,0.000218259452904616,0.00274373654709538
0.00269944,0.00301031,0.00278643,0.00295764,0.00307318,0.00307073,0.00317593,0.00303157,0.0024649,0.00297586,1e-10_100000_5,93,1e-10,100000,5,0.002924599,0.000213493908549583,0.00271110509145042
0.00274656,0.00294142,0.00277292,0.00287828,0.003055,0.00302557,0.00314229,0.00296676,0.00242028,0.00290134,1e-10_100000_5,94,1e-10,100000,5,0.002885042,0.000203505489349933,0.00268153651065007
0.00271999,0.0029513,0.00275786,0.00284524,0.00299014,0.00295347,0.00310005,0.00296568,0.0023599,0.00285887,1e-10_100000_5,95,1e-10,100000,5,0.00285025,0.000206075745135941,0.00264417425486406
0.00261202,0.00293353,0.00268334,0.00280749,0.0029312,0.00293053,0.00307346,0.00292821,0.00237785,0.00276836,1e-10_100000_5,96,1e-10,100000,5,0.002804599,0.000203115264946888,0.00260148373505311
0.00263109,0.00284712,0.00268234,0.0027521,0.00287736,0.0029318,0.00303879,0.00284999,0.00229664,0.00272993,1e-10_100000_5,97,1e-10,100000,5,0.002763716,0.000204091605205985,0.00255962439479402
0.00262042,0.00275908,0.00257222,0.00275803,0.00285763,0.00291243,0.00300445,0.00283492,0.00226942,0.00270582,1e-10_100000_5,98,1e-10,100000,5,0.002729442,0.000207404665639153,0.00252203733436085
0.00263807,0.00263217,0.00247466,0.00274513,0.0028511,0.00288845,0.00299056,0.00279898,0.00223848,0.0026642,1e-10_100000_5,99,1e-10,100000,5,0.00269218,0.000217942056315689,0.00247423794368431
0.00264651,0.00259553,0.00243323,0.00267091,0.00281549,0.00288031,0.00294075,0.00274269,0.00219048,0.00267481,1e-10_100000_5,100,1e-10,100000,5,0.002659071,0.000219826596533116,0.00243924440346688
0.00263033,0.0025284,0.00240094,0.0026492,0.00274851,0.00288173,0.00288599,0.00261886,0.00213513,0.00264153,1e-10_100000_5,101,1e-10,100000,5,0.002612062,0.000223119032646005,0.002388942967354
0.00265362,0.00249991,0.00237397,0.00257528,0.00271014,0.00279138,0.00286049,0.00255616,0.00212259,0.00263255,1e-10_100000_5,102,1e-10,100000,5,0.002577609,0.000212679754897671,0.00236492924510233
0.00256128,0.00249844,0.00235021,0.00243869,0.00266578,0.00282204,0.00285608,0.00253328,0.00204027,0.00260204,1e-10_100000_5,103,1e-10,100000,5,0.002536811,0.000235055611455389,0.00230175538854461
