V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,variable,generation,rate,popSize,chroms,generationMean,generationSD
0.000179224,0.0002181,0.000178351,0.000244879,0.000243203,0.000229886,0.000212985,0.000215318,0.000227937,0.000214662,1e-10_1000000_1,136,1e-10,1000000,1,0.0002164545,2.28349733778401e-05
0.000179022,0.00021737,0.000176459,0.000245153,0.000239783,0.000227832,0.00020992,0.000212166,0.000224597,0.000211427,1e-10_1000000_1,137,1e-10,1000000,1,0.0002143729,2.26280969320592e-05
0.000178372,0.000213879,0.000173943,0.000243681,0.000236035,0.000230508,0.000207402,0.000215547,0.000218559,0.000210828,1e-10_1000000_1,138,1e-10,1000000,1,0.0002128754,2.25513610094331e-05
0.000176989,0.000208518,0.000171757,0.000238935,0.000230632,0.000230424,0.000205381,0.000215894,0.000216338,0.000208736,1e-10_1000000_1,139,1e-10,1000000,1,0.0002103604,2.19368952892914e-05
0.00017676,0.000200656,0.000168993,0.000236541,0.000228916,0.000228708,0.000205597,0.000212372,0.000214429,0.000207302,1e-10_1000000_1,140,1e-10,1000000,1,0.0002080274,2.18556057299317e-05
0.000177382,0.000197638,0.000169708,0.000232124,0.00022672,0.000229797,0.000201876,0.000216281,0.000213888,0.000204344,1e-10_1000000_1,141,1e-10,1000000,1,0.0002069758,2.12452571899393e-05
0.000176223,0.000200337,0.000168431,0.000229105,0.000224594,0.000228129,0.000201277,0.000210501,0.000210737,0.000206783,1e-10_1000000_1,142,1e-10,1000000,1,0.0002056117,2.04492591012215e-05
0.000178363,0.000194959,0.000167222,0.000225227,0.000224184,0.000224637,0.000198315,0.000205255,0.000210408,0.000209069,1e-10_1000000_1,143,1e-10,1000000,1,0.0002037639,1.96513384641691e-05
0.000173815,0.000187113,0.000168005,0.000224202,0.000220697,0.00022167,0.000194218,0.000206517,0.000204955,0.000205511,1e-10_1000000_1,144,1e-10,1000000,1,0.0002006703,1.96791866083603e-05
0.000174016,0.000183093,0.00016505,0.000224417,0.000218071,0.000219599,0.000189148,0.000207172,0.000204904,0.000206565,1e-10_1000000_1,145,1e-10,1000000,1,0.0001992035,2.03289529229728e-05
0.00016942,0.000182671,0.000163016,0.0002191,0.00021372,0.000217821,0.000188507,0.000203279,0.00020348,0.000206105,1e-10_1000000_1,146,1e-10,1000000,1,0.0001967119,1.98829621001947e-05
0.000170559,0.000180572,0.000163877,0.000211612,0.000213361,0.000221051,0.000188182,0.000202395,0.000200046,0.000204852,1e-10_1000000_1,147,1e-10,1000000,1,0.0001956507,1.91060529213476e-05
0.000168711,0.000177152,0.000161217,0.000213524,0.000212364,0.000221589,0.000184285,0.00020026,0.000197084,0.000201968,1e-10_1000000_1,148,1e-10,1000000,1,0.0001938154,2.02317622684948e-05
0.000166661,0.000177984,0.000159412,0.000209314,0.000210954,0.000219942,0.000183277,0.000200181,0.000190484,0.000199,1e-10_1000000_1,149,1e-10,1000000,1,0.0001917209,1.98152964900576e-05
0.000164901,0.000175333,0.000157663,0.000206319,0.000208299,0.000219073,0.000180652,0.000198739,0.000186922,0.000195641,1e-10_1000000_1,150,1e-10,1000000,1,0.0001893542,1.98271541175228e-05
0.000163516,0.000172159,0.000158447,0.000207166,0.000202705,0.000216003,0.000184283,0.000196247,0.000186235,0.000196607,1e-10_1000000_1,151,1e-10,1000000,1,0.0001883368,1.90012115566935e-05
0.000162089,0.000169332,0.000156905,0.000203622,0.000199763,0.000214154,0.000181884,0.0001945,0.000180309,0.000193937,1e-10_1000000_1,152,1e-10,1000000,1,0.0001856495,1.87735817410767e-05
0.000164519,0.000171628,0.000156535,0.000200854,0.000200789,0.000211013,0.000180546,0.000191044,0.000179023,0.000193097,1e-10_1000000_1,153,1e-10,1000000,1,0.0001849048,1.74592202180459e-05
0.000165518,0.000169808,0.000155475,0.000198835,0.000199683,0.000207928,0.000180912,0.000191563,0.000180581,0.000189765,1e-10_1000000_1,154,1e-10,1000000,1,0.0001840068,1.66896999094252e-05
0.000165653,0.000166517,0.000154973,0.000199135,0.00019604,0.000203094,0.000182449,0.000190413,0.000179414,0.000187412,1e-10_1000000_1,155,1e-10,1000000,1,0.00018251,1.59075432770466e-05
0.00016197,0.00016426,0.000153658,0.000202614,0.00019401,0.000198959,0.000179197,0.000190106,0.000180782,0.000185492,1e-10_1000000_1,156,1e-10,1000000,1,0.0001811048,1.65166247681944e-05
0.000159661,0.000162217,0.000152985,0.000202646,0.000189909,0.000194775,0.000180079,0.000189912,0.00018111,0.000181718,1e-10_1000000_1,157,1e-10,1000000,1,0.0001795012,1.62924660557504e-05
0.000157035,0.000159785,0.000154044,0.000204111,0.000188377,0.000190485,0.00017517,0.000187933,0.000180639,0.000183303,1e-10_1000000_1,158,1e-10,1000000,1,0.0001780882,1.64392172955068e-05
0.000157411,0.000160243,0.000151233,0.000200872,0.000188516,0.000189257,0.000175939,0.000183697,0.000178341,0.000184579,1e-10_1000000_1,159,1e-10,1000000,1,0.0001770088,1.59387829787736e-05
0.000156604,0.000159162,0.000149743,0.000199801,0.000186711,0.000186931,0.00017471,0.000183068,0.000179945,0.000181449,1e-10_1000000_1,160,1e-10,1000000,1,0.0001758124,1.57986511533949e-05
0.000154207,0.000155719,0.000149312,0.000197383,0.000184395,0.000183658,0.000170727,0.000175989,0.00017985,0.000178472,1e-10_1000000_1,161,1e-10,1000000,1,0.0001729712,1.5426738949701e-05
0.00015231,0.000152779,0.000146086,0.000196089,0.000183875,0.000182269,0.000168234,0.000171136,0.000179393,0.00017513,1e-10_1000000_1,162,1e-10,1000000,1,0.0001707301,1.60508995417702e-05
0.000149651,0.000150671,0.00014637,0.00019722,0.000183796,0.000180483,0.000167368,0.000167425,0.000176431,0.000170068,1e-10_1000000_1,163,1e-10,1000000,1,0.0001689483,1.64353276413273e-05
0.000151735,0.00014892,0.000147183,0.000193202,0.000182118,0.000177743,0.000163215,0.00016756,0.000177683,0.000168103,1e-10_1000000_1,164,1e-10,1000000,1,0.0001677462,1.53026710435357e-05
0.000147448,0.000152051,0.00014617,0.000191053,0.000182808,0.00017522,0.000164738,0.000169005,0.000176739,0.000166586,1e-10_1000000_1,165,1e-10,1000000,1,0.0001671818,1.50535191588767e-05
0.000146401,0.000149956,0.000143472,0.000192496,0.00018082,0.000175475,0.000164221,0.000165718,0.000175737,0.000163795,1e-10_1000000_1,166,1e-10,1000000,1,0.0001658091,1.58571354177088e-05
0.000147449,0.000149455,0.000141413,0.000195298,0.000181054,0.000176786,0.000160067,0.000166274,0.000173822,0.000160566,1e-10_1000000_1,167,1e-10,1000000,1,0.0001652184,1.681140264622e-05
0.00014552,0.000149037,0.000139175,0.000194197,0.000178619,0.000175137,0.000158915,0.0001665,0.000170892,0.000161999,1e-10_1000000_1,168,1e-10,1000000,1,0.0001639991,1.67162595992312e-05
0.00014364,0.000148995,0.000137065,0.000191891,0.00017618,0.000174146,0.000158168,0.000165685,0.000170381,0.00015849,1e-10_1000000_1,169,1e-10,1000000,1,0.0001624641,1.65955625558293e-05
0.00014156,0.000146774,0.000136061,0.000192259,0.000174484,0.000172558,0.000153574,0.000165472,0.000172948,0.000158193,1e-10_1000000_1,170,1e-10,1000000,1,0.0001613883,1.73814957229425e-05
0.00014085,0.000143538,0.000133811,0.000188043,0.000173442,0.000168737,0.000154956,0.000162801,0.000171014,0.000152571,1e-10_1000000_1,171,1e-10,1000000,1,0.0001589763,1.68862936006297e-05
0.000139876,0.000142216,0.000129437,0.000185549,0.000173212,0.000169437,0.000153266,0.000160053,0.000166376,0.000152603,1e-10_1000000_1,172,1e-10,1000000,1,0.0001572025,1.71080448993384e-05
0.000141185,0.000141287,0.000127529,0.000181019,0.000168615,0.000169313,0.00015193,0.000159143,0.000165788,0.000153013,1e-10_1000000_1,173,1e-10,1000000,1,0.0001558822,1.61242077621059e-05
0.000144345,0.000142795,0.000127659,0.000180209,0.000167876,0.000169916,0.000149809,0.000162641,0.000164226,0.000153302,1e-10_1000000_1,174,1e-10,1000000,1,0.0001562778,1.56019918870779e-05
0.000143493,0.000142718,0.000124745,0.000181537,0.000166306,0.000169647,0.00014975,0.000160012,0.000162345,0.000152247,1e-10_1000000_1,175,1e-10,1000000,1,0.00015528,1.61885518191097e-05
0.000143081,0.000143613,0.000124032,0.000183555,0.000165289,0.000167104,0.000149458,0.000161249,0.000162442,0.000150573,1e-10_1000000_1,176,1e-10,1000000,1,0.0001550396,1.64763517145703e-05
0.000141809,0.000143351,0.000121027,0.000182706,0.000162088,0.00016483,0.00014885,0.000160313,0.000161175,0.000146113,1e-10_1000000_1,177,1e-10,1000000,1,0.0001532262,1.67665463534451e-05
0.000140246,0.000141165,0.000122065,0.00017989,0.000157412,0.000163677,0.00014733,0.000158304,0.00016305,0.000144546,1e-10_1000000_1,178,1e-10,1000000,1,0.0001517685,1.61032438019315e-05
0.000140852,0.000142045,0.000120967,0.000178841,0.000158,0.000162842,0.000144575,0.000154868,0.000162988,0.000142429,1e-10_1000000_1,179,1e-10,1000000,1,0.0001508407,1.60647015814176e-05
0.000140926,0.00013846,0.000119293,0.000176831,0.000157593,0.000165165,0.000145295,0.00015439,0.000158502,0.00014261,1e-10_1000000_1,180,1e-10,1000000,1,0.0001499065,1.61044513049446e-05
0.00013886,0.000136359,0.000117246,0.000176928,0.000156946,0.000164672,0.000144714,0.000153917,0.000156149,0.000143002,1e-10_1000000_1,181,1e-10,1000000,1,0.0001488793,1.66304268873519e-05
0.000138472,0.000136125,0.000116563,0.000176792,0.000159073,0.000166695,0.000143416,0.000154062,0.000154953,0.000145013,1e-10_1000000_1,182,1e-10,1000000,1,0.0001491164,1.7074154556587e-05
0.000138637,0.000133654,0.000117377,0.000180168,0.000157645,0.000164107,0.000143705,0.000152399,0.000152175,0.000143083,1e-10_1000000_1,183,1e-10,1000000,1,0.000148295,1.73109432376684e-05
0.000138983,0.000131883,0.000117989,0.000177426,0.000157311,0.000161157,0.000141238,0.000151669,0.000150354,0.000143533,1e-10_1000000_1,184,1e-10,1000000,1,0.0001471543,1.64821265823855e-05
0.000138984,0.000127195,0.000115781,0.000177224,0.000155376,0.000162327,0.000136693,0.000150705,0.000146008,0.000140545,1e-10_1000000_1,185,1e-10,1000000,1,0.0001450838,1.75612542629759e-05
0.000138353,0.000125209,0.000115175,0.000175733,0.000153345,0.00016089,0.000132996,0.000147662,0.000145038,0.000141079,1e-10_1000000_1,186,1e-10,1000000,1,0.000143548,1.74404390681224e-05
0.000138631,0.000126877,0.000116681,0.000172657,0.000153033,0.000159331,0.000131753,0.000147507,0.000144897,0.000139526,1e-10_1000000_1,187,1e-10,1000000,1,0.0001430893,1.62652490779166e-05
0.000138572,0.000128027,0.000115693,0.000169439,0.000151984,0.000160981,0.00013104,0.000147566,0.000140962,0.000138232,1e-10_1000000_1,188,1e-10,1000000,1,0.0001422496,1.5908298751141e-05
0.000136548,0.000126323,0.000114543,0.000167309,0.000151261,0.000157889,0.000128244,0.000148547,0.000142341,0.000138684,1e-10_1000000_1,189,1e-10,1000000,1,0.0001411689,1.57918650467751e-05
0.000134853,0.000126293,0.000115846,0.000166841,0.000151863,0.000159855,0.000128096,0.000146517,0.000140613,0.000139711,1e-10_1000000_1,190,1e-10,1000000,1,0.0001410488,1.57297179094576e-05
0.00013539,0.000127044,0.000114007,0.000166335,0.000148969,0.000158821,0.000129014,0.000144551,0.000137827,0.000139244,1e-10_1000000_1,191,1e-10,1000000,1,0.0001401202,1.54182579128339e-05
0.000134679,0.000126746,0.000111011,0.000161919,0.000147699,0.000155994,0.000128419,0.00014055,0.00013875,0.000139273,1e-10_1000000_1,192,1e-10,1000000,1,0.000138504,1.47346975461927e-05
0.000134228,0.000126178,0.00010875,0.000158821,0.000147058,0.000154324,0.000128302,0.000141723,0.000138058,0.000138062,1e-10_1000000_1,193,1e-10,1000000,1,0.0001375504,1.45200332429984e-05
0.000131984,0.000125816,0.000108258,0.000155542,0.000146153,0.000154398,0.000128171,0.000140022,0.000136182,0.000135481,1e-10_1000000_1,194,1e-10,1000000,1,0.0001362007,1.41039382132163e-05
0.000130985,0.000123833,0.00010762,0.000151201,0.000146703,0.000154154,0.0001277,0.000139978,0.000135755,0.000135657,1e-10_1000000_1,195,1e-10,1000000,1,0.0001353586,1.38827673289986e-05
0.000129489,0.000120188,0.000108562,0.000150194,0.000145412,0.00015332,0.000126356,0.000140514,0.000134636,0.000136805,1e-10_1000000_1,196,1e-10,1000000,1,0.0001345476,1.38647870697277e-05
0.000128531,0.00012086,0.000107274,0.000150098,0.000140335,0.00015313,0.000124803,0.000137549,0.000133479,0.000137153,1e-10_1000000_1,197,1e-10,1000000,1,0.0001333212,1.36823841798293e-05
0.000125711,0.00012099,0.000108684,0.000149943,0.000138681,0.000152036,0.0001262,0.000136008,0.000132928,0.000134417,1e-10_1000000_1,198,1e-10,1000000,1,0.0001325598,1.30201090608165e-05
0.000127061,0.000121532,0.000107891,0.000147088,0.000138031,0.000149303,0.000126836,0.000135599,0.000134917,0.000134155,1e-10_1000000_1,199,1e-10,1000000,1,0.0001322413,1.21601420592031e-05
0.000127901,0.000119921,0.000105494,0.000145482,0.00013796,0.000144684,0.000123986,0.000138234,0.000133477,0.000132748,1e-10_1000000_1,200,1e-10,1000000,1,0.0001309887,1.21976435160421e-05
0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1e-10_1000000_5,1,1e-10,1000000,5,0.05,0
0.0409456,0.0407312,0.0408564,0.0410241,0.0408209,0.0406955,0.0408048,0.0408083,0.0407389,0.0407436,1e-10_1000000_5,2,1e-10,1000000,5,0.04081693,0.000102649068296902
0.03643,0.0359502,0.0361707,0.036358,0.0361214,0.0360138,0.036242,0.0363584,0.0360193,0.0360593,1e-10_1000000_5,3,1e-10,1000000,5,0.03617231,0.000167864730264182
0.0337986,0.0332246,0.0335261,0.0336301,0.0333824,0.0332314,0.0334316,0.0335045,0.033268,0.0333453,1e-10_1000000_5,4,1e-10,1000000,5,0.03343426,0.000184940676374284
0.0318878,0.0312984,0.0316729,0.0316782,0.0315562,0.0313181,0.031583,0.0315631,0.0313784,0.0313869,1e-10_1000000_5,5,1e-10,1000000,5,0.0315323,0.000187658963725868
0.0303512,0.02981,0.0301202,0.0301895,0.0301144,0.029933,0.0300823,0.0300747,0.0299508,0.0298408,1e-10_1000000_5,6,1e-10,1000000,5,0.03004669,0.000165225498771964
0.029084,0.0285636,0.0288325,0.0289082,0.0288071,0.0286676,0.0287866,0.0288815,0.0287056,0.0286518,1e-10_1000000_5,7,1e-10,1000000,5,0.02878885,0.000150309977860567
0.0279056,0.0274258,0.0276701,0.0278204,0.0276445,0.0274797,0.0276731,0.0277564,0.0276331,0.0276839,1e-10_1000000_5,8,1e-10,1000000,5,0.02766926,0.000142847791566952
0.0267817,0.0264087,0.0265473,0.0268601,0.0265525,0.0264755,0.026597,0.0266496,0.0265338,0.0266327,1e-10_1000000_5,9,1e-10,1000000,5,0.02660389,0.000135632652984285
0.0258114,0.0254002,0.0255561,0.0258346,0.0256616,0.0254656,0.0255691,0.0256976,0.0255273,0.0255503,1e-10_1000000_5,10,1e-10,1000000,5,0.02560738,0.000141862059762291
0.0248672,0.024528,0.0246291,0.0249184,0.024739,0.0245035,0.0246393,0.0247329,0.0246333,0.024639,1e-10_1000000_5,11,1e-10,1000000,5,0.02468297,0.000133514477367312
0.0239765,0.0236372,0.023734,0.0239749,0.0237741,0.0235804,0.0237379,0.0238403,0.023754,0.0236914,1e-10_1000000_5,12,1e-10,1000000,5,0.02377007,0.000129927108197036
0.0230498,0.022761,0.0228893,0.0230739,0.0229152,0.0227418,0.0228095,0.0229894,0.0228961,0.0227688,1e-10_1000000_5,13,1e-10,1000000,5,0.02288948,0.000120036835087309
0.0221744,0.0219828,0.0220833,0.0222357,0.0220686,0.021966,0.0219151,0.0220811,0.0219456,0.0219152,1e-10_1000000_5,14,1e-10,1000000,5,0.02203678,0.00011028975775958
0.0213958,0.0212392,0.0212386,0.0214124,0.0212592,0.0211846,0.0211439,0.0213264,0.0211481,0.0211198,1e-10_1000000_5,15,1e-10,1000000,5,0.0212468,0.000103584222307797
0.0206249,0.0204815,0.0204762,0.0206454,0.0204643,0.0204333,0.0204248,0.0205637,0.0203982,0.020393,1e-10_1000000_5,16,1e-10,1000000,5,0.02049053,9.06773284172454e-05
0.0198662,0.0197825,0.0197167,0.0198575,0.019714,0.0197084,0.0197473,0.0198402,0.0196581,0.0197264,1e-10_1000000_5,17,1e-10,1000000,5,0.01976173,7.15078558232898e-05
0.0191628,0.0190748,0.019126,0.0191483,0.0190468,0.0190734,0.0190025,0.0190997,0.018969,0.0190437,1e-10_1000000_5,18,1e-10,1000000,5,0.0190747,6.19692576112458e-05
0.0185725,0.0184362,0.0184405,0.0184313,0.0184224,0.0183805,0.01836,0.0184792,0.0182794,0.0183347,1e-10_1000000_5,19,1e-10,1000000,5,0.01841367,8.12274180584633e-05
0.0179591,0.0177744,0.0177906,0.0178318,0.0177759,0.0177626,0.0176724,0.017808,0.0176278,0.017695,1e-10_1000000_5,20,1e-10,1000000,5,0.01776976,9.24520079705018e-05
0.0173288,0.0172089,0.0172062,0.0172743,0.017191,0.0171995,0.0171062,0.0172259,0.0169879,0.0171681,1e-10_1000000_5,21,1e-10,1000000,5,0.01718968,9.23261585660072e-05
0.0167348,0.0166417,0.0166033,0.0167339,0.0165701,0.0166399,0.0165536,0.0165283,0.0164262,0.0166134,1e-10_1000000_5,22,1e-10,1000000,5,0.01660452,9.29824332274056e-05
0.0162072,0.016053,0.0160388,0.0161235,0.0160449,0.0161338,0.0160253,0.0159276,0.0158953,0.0160324,1e-10_1000000_5,23,1e-10,1000000,5,0.01604818,9.25548221926395e-05
0.0156666,0.0155153,0.0154888,0.0155601,0.0154743,0.0155839,0.0155085,0.0153376,0.0153191,0.0155051,1e-10_1000000_5,24,1e-10,1000000,5,0.01549593,0.000104593382518526
0.0151305,0.0150058,0.015002,0.0150255,0.0149798,0.0150536,0.0150476,0.0148299,0.0147901,0.0149265,1e-10_1000000_5,25,1e-10,1000000,5,0.01497913,0.00010397841709808
0.0146293,0.0145237,0.0145414,0.0144922,0.0145083,0.0145596,0.0145106,0.0143067,0.014328,0.0144111,1e-10_1000000_5,26,1e-10,1000000,5,0.01448109,0.000102233180632426
0.0141924,0.0140509,0.014078,0.0140513,0.0140144,0.0141378,0.0140887,0.0137684,0.0138749,0.0139553,1e-10_1000000_5,27,1e-10,1000000,5,0.01402121,0.000125687517721972
0.0137348,0.0136071,0.0136496,0.0135513,0.0135949,0.0136981,0.0136974,0.0133302,0.013422,0.0136272,1e-10_1000000_5,28,1e-10,1000000,5,0.01359126,0.000127646074927686
0.0132802,0.0132156,0.0132164,0.0131141,0.0131573,0.0133025,0.0132191,0.0129249,0.0130258,0.0132086,1e-10_1000000_5,29,1e-10,1000000,5,0.01316645,0.000116362033231539
0.012889,0.0128376,0.0128115,0.0126647,0.0127396,0.0128218,0.0128196,0.0124756,0.0126007,0.0127629,1e-10_1000000_5,30,1e-10,1000000,5,0.0127423,0.000127069543514128
0.0124719,0.0124782,0.0123824,0.0123351,0.0123226,0.0124127,0.0124654,0.0121362,0.0122014,0.0123686,1e-10_1000000_5,31,1e-10,1000000,5,0.01235745,0.000114576110075356
0.0121121,0.0121294,0.0120055,0.0119635,0.0118921,0.0119946,0.0121002,0.011756,0.0117978,0.0119415,1e-10_1000000_5,32,1e-10,1000000,5,0.01196927,0.000127708279119075
0.0117135,0.0117148,0.0116148,0.0115778,0.0115418,0.0116039,0.0117017,0.0113879,0.0114824,0.0115894,1e-10_1000000_5,33,1e-10,1000000,5,0.0115928,0.000104843078508365
0.0113715,0.011273,0.0113025,0.0112252,0.0111413,0.011254,0.011398,0.0110339,0.0111107,0.0112592,1e-10_1000000_5,34,1e-10,1000000,5,0.01123693,0.000113958238452124
0.010991,0.0108799,0.0109145,0.0108856,0.0107956,0.0109705,0.0110083,0.0107027,0.0107945,0.0108882,1e-10_1000000_5,35,1e-10,1000000,5,0.01088308,9.66293238216133e-05
0.0106806,0.0105415,0.0106082,0.0105603,0.010493,0.010624,0.0106868,0.0103872,0.0104735,0.0105547,1e-10_1000000_5,36,1e-10,1000000,5,0.01056098,9.38283041873116e-05
0.010371,0.0102037,0.0102626,0.0102708,0.0101849,0.0102816,0.0103321,0.0101096,0.0101499,0.0102818,1e-10_1000000_5,37,1e-10,1000000,5,0.0102448,8.15312346418368e-05
0.0100866,0.00991442,0.00994494,0.0099494,0.00990198,0.00998917,0.0100281,0.00982706,0.00984696,0.0100184,1e-10_1000000_5,38,1e-10,1000000,5,0.009950703,8.18510723543408e-05
0.00980561,0.00968406,0.00962349,0.00971226,0.00959445,0.00971186,0.00977073,0.00957688,0.00957332,0.00976212,1e-10_1000000_5,39,1e-10,1000000,5,0.009681478,8.51994032060477e-05
0.00956013,0.00939968,0.00936525,0.00946262,0.00930818,0.00943101,0.00947661,0.00930701,0.00930797,0.00949359,1e-10_1000000_5,40,1e-10,1000000,5,0.009411205,8.8601730388169e-05
0.00929997,0.00909726,0.00904552,0.00919207,0.00901657,0.00916578,0.00918654,0.00901558,0.00907242,0.00920241,1e-10_1000000_5,41,1e-10,1000000,5,0.009129412,9.42465750394498e-05
0.00902115,0.00890002,0.00875995,0.00890653,0.00875808,0.00894014,0.00892291,0.00873878,0.00882292,0.00895518,1e-10_1000000_5,42,1e-10,1000000,5,0.008872566,9.6645482759298e-05
0.00877537,0.00866397,0.0085357,0.00867932,0.00850173,0.00873132,0.00861615,0.00847895,0.00854145,0.00870042,1e-10_1000000_5,43,1e-10,1000000,5,0.008622438,0.000103046079746447
0.00847742,0.00840064,0.00827557,0.00847468,0.00827205,0.00846652,0.00843986,0.00823511,0.00830783,0.00846489,1e-10_1000000_5,44,1e-10,1000000,5,0.008381457,9.7693074023813e-05
0.00822424,0.00815384,0.00807816,0.00821385,0.00804997,0.00826692,0.00815661,0.00802495,0.00806299,0.00823662,1e-10_1000000_5,45,1e-10,1000000,5,0.008146815,8.76190843303497e-05
0.00800336,0.00790402,0.00785403,0.00799754,0.00781776,0.00805088,0.00795262,0.00778941,0.00785312,0.00798932,1e-10_1000000_5,46,1e-10,1000000,5,0.007921206,8.97730468335443e-05
0.00780412,0.00770066,0.00763696,0.00774024,0.0076309,0.00784997,0.00773463,0.0076061,0.00762121,0.00778528,1e-10_1000000_5,47,1e-10,1000000,5,0.007711007,8.56257807815172e-05
0.00756157,0.00750461,0.00742386,0.00750647,0.00743428,0.0076373,0.00752246,0.00738461,0.00743131,0.00757786,1e-10_1000000_5,48,1e-10,1000000,5,0.007498433,7.98588549393379e-05
