V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,variable,generation,generationMean,generationSD
0.145502,0.146413,0.146867,0.145937,0.146755,0.146737,0.1464,0.146707,0.147388,0.147955,h0.4.spHuman,14,0.1466661,0.000687907527700248
0.145224,0.146233,0.146634,0.145785,0.146677,0.146483,0.146302,0.146585,0.147165,0.147821,h0.4.spHuman,15,0.1464909,0.00070656688760985
0.145061,0.146018,0.146534,0.145668,0.146617,0.146361,0.146249,0.146478,0.146945,0.147631,h0.4.spHuman,16,0.1463562,0.00069628550976673
0.145004,0.145898,0.14644,0.145512,0.146542,0.146161,0.14614,0.146354,0.146727,0.147446,h0.4.spHuman,17,0.1462224,0.000668629809552507
0.144933,0.145839,0.146361,0.14525,0.146432,0.146036,0.145996,0.146373,0.146746,0.14733,h0.4.spHuman,18,0.1461296,0.000694562244230931
0.14474,0.145654,0.14631,0.14517,0.146274,0.145968,0.145837,0.146285,0.146594,0.147181,h0.4.spHuman,19,0.1460013,0.000701093598126051
0.144598,0.145566,0.146222,0.145041,0.1462,0.145817,0.145796,0.146292,0.146465,0.147115,h0.4.spHuman,20,0.1459112,0.000722948407564466
0.144565,0.145365,0.146105,0.145046,0.14618,0.145696,0.145762,0.146188,0.146379,0.146953,h0.4.spHuman,21,0.1458239,0.00069459283836728
0.144555,0.145229,0.14595,0.144917,0.146119,0.145518,0.145593,0.14606,0.14617,0.146871,h0.4.spHuman,22,0.1456982,0.000679075973494705
0.144508,0.145084,0.145821,0.144816,0.14612,0.145417,0.145451,0.145917,0.146056,0.146749,h0.4.spHuman,23,0.1455939,0.000673016501366133
0.144436,0.144955,0.145759,0.144715,0.146014,0.1453,0.14531,0.145768,0.145894,0.146574,h0.4.spHuman,24,0.1454725,0.000651979592386823
0.144309,0.144905,0.145674,0.144548,0.145867,0.145136,0.145205,0.145684,0.145806,0.146462,h0.4.spHuman,25,0.1453596,0.000659891438883027
0.144296,0.144759,0.145634,0.144456,0.14577,0.145102,0.14509,0.145624,0.145683,0.146367,h0.4.spHuman,26,0.1452781,0.000650995041797128
0.144168,0.144601,0.145529,0.144331,0.145598,0.145049,0.144965,0.145553,0.145558,0.146219,h0.4.spHuman,27,0.1451571,0.00064947730265704
0.143981,0.144489,0.145502,0.144236,0.145567,0.145029,0.144869,0.145448,0.145434,0.146067,h0.4.spHuman,28,0.1450622,0.000663620842215057
0.143883,0.14443,0.145428,0.144138,0.145452,0.144934,0.144773,0.14532,0.145318,0.145957,h0.4.spHuman,29,0.1449633,0.00065531248695226
0.14377,0.144387,0.14536,0.14405,0.14542,0.144836,0.144718,0.145163,0.14524,0.145796,h0.4.spHuman,30,0.144874,0.000646581953214145
0.143718,0.144292,0.145212,0.143917,0.145422,0.144751,0.144632,0.145062,0.145138,0.145738,h0.4.spHuman,31,0.1447882,0.000654647453893229
0.143647,0.144267,0.145147,0.143833,0.145286,0.14469,0.144621,0.145025,0.145059,0.145637,h0.4.spHuman,32,0.1447212,0.000641657021572531
0.143584,0.144212,0.145031,0.143722,0.145232,0.144635,0.144453,0.144998,0.145054,0.145588,h0.4.spHuman,33,0.1446509,0.000656290831533975
0.143476,0.144166,0.144954,0.143634,0.145264,0.144541,0.144449,0.144909,0.144956,0.145531,h0.4.spHuman,34,0.144588,0.000672054891937986
0.143432,0.144103,0.144857,0.143541,0.145168,0.144437,0.144387,0.144841,0.144866,0.145445,h0.4.spHuman,35,0.1445077,0.000662570256232831
0.143272,0.144028,0.144783,0.143515,0.145048,0.144419,0.144283,0.144774,0.144882,0.145375,h0.4.spHuman,36,0.1444379,0.00067355581307961
0.143248,0.143971,0.144784,0.143427,0.145007,0.1443,0.144166,0.14471,0.144777,0.14537,h0.4.spHuman,37,0.144376,0.00068409745894378
0.143153,0.143865,0.144784,0.143428,0.144847,0.144264,0.144087,0.144632,0.144664,0.14526,h0.4.spHuman,38,0.1442984,0.000667469716333425
0.143086,0.14377,0.144691,0.143408,0.144797,0.144281,0.144098,0.144561,0.144587,0.145195,h0.4.spHuman,39,0.1442474,0.000659567400312927
0.143013,0.143713,0.144658,0.143347,0.144712,0.144244,0.143993,0.144471,0.144479,0.14512,h0.4.spHuman,40,0.144175,0.000656748895020852
0.142966,0.143614,0.144576,0.143287,0.144648,0.144207,0.1439,0.144402,0.144432,0.144983,h0.4.spHuman,41,0.1441015,0.000644855237846277
0.142883,0.143532,0.144474,0.143218,0.144594,0.144117,0.143872,0.144317,0.144301,0.144899,h0.4.spHuman,42,0.1440207,0.000639516145222305
0.142902,0.143488,0.144398,0.143203,0.144416,0.144014,0.143821,0.144256,0.144161,0.144815,h0.4.spHuman,43,0.1439474,0.000595787844417418
0.142813,0.143438,0.144278,0.143137,0.144417,0.143918,0.14376,0.144214,0.144099,0.144666,h0.4.spHuman,44,0.143874,0.000589300149895336
0.142774,0.143377,0.144233,0.143084,0.144332,0.143851,0.143683,0.144134,0.144054,0.144543,h0.4.spHuman,45,0.1438065,0.000573368458226372
0.142752,0.14327,0.144168,0.143042,0.144181,0.143794,0.143585,0.144049,0.143996,0.144471,h0.4.spHuman,46,0.1437308,0.000556116055034079
0.142713,0.143243,0.144132,0.142972,0.144101,0.143723,0.143557,0.144028,0.143935,0.144455,h0.4.spHuman,47,0.1436859,0.000558992238069746
0.142617,0.143167,0.144105,0.142942,0.144002,0.143628,0.143563,0.143886,0.143791,0.1444,h0.4.spHuman,48,0.1436101,0.000554053838138096
0.142555,0.14307,0.14406,0.142948,0.143913,0.143547,0.143458,0.143807,0.143789,0.144362,h0.4.spHuman,49,0.1435509,0.000554344147018199
0.142528,0.142932,0.144036,0.142923,0.143899,0.143489,0.14338,0.143803,0.143745,0.144326,h0.4.spHuman,50,0.1435061,0.000567165750807374
0.142501,0.142845,0.143996,0.142841,0.143847,0.143463,0.143329,0.143777,0.143672,0.144175,h0.4.spHuman,51,0.1434446,0.00055673536502244
0.142464,0.142777,0.143971,0.142845,0.143756,0.14338,0.143309,0.143715,0.143517,0.144136,h0.4.spHuman,52,0.143387,0.000546364550663949
0.142446,0.142765,0.14393,0.142783,0.143639,0.143347,0.143169,0.143671,0.143483,0.144107,h0.4.spHuman,53,0.143334,0.000540045265592518
0.142417,0.142665,0.143896,0.142727,0.143559,0.143279,0.143091,0.143598,0.143414,0.144065,h0.4.spHuman,54,0.1432711,0.000543275549074525
0.142344,0.142574,0.14379,0.142692,0.143502,0.143238,0.143075,0.143594,0.143413,0.144003,h0.4.spHuman,55,0.1432225,0.000545629147559643
0.142335,0.142497,0.143689,0.142695,0.143508,0.143156,0.143082,0.143513,0.143345,0.143938,h0.4.spHuman,56,0.1431758,0.000527582073657217
0.142235,0.142502,0.143647,0.142626,0.143425,0.143081,0.142999,0.143472,0.143289,0.143891,h0.4.spHuman,57,0.1431167,0.000531548900227751
0.142227,0.14244,0.143614,0.142599,0.143314,0.143048,0.142934,0.14345,0.143216,0.143841,h0.4.spHuman,58,0.1430683,0.000523234608522365
0.142258,0.142354,0.143565,0.142524,0.143268,0.142989,0.142882,0.143404,0.14323,0.143797,h0.4.spHuman,59,0.1430271,0.000521059913381689
0.142214,0.142321,0.143519,0.14246,0.143244,0.142847,0.142766,0.143352,0.143191,0.14375,h0.4.spHuman,60,0.1429664,0.000525895469123326
0.142114,0.142246,0.14347,0.142439,0.143147,0.142791,0.142751,0.143337,0.14311,0.143715,h0.4.spHuman,61,0.142912,0.000534984734984714
0.142052,0.142195,0.14342,0.142409,0.143089,0.142757,0.142684,0.143236,0.143068,0.143675,h0.4.spHuman,62,0.1428585,0.00053280791827616
0.141981,0.142127,0.143365,0.14242,0.143081,0.142733,0.142727,0.143228,0.143071,0.143702,h0.4.spHuman,63,0.1428435,0.00055049477745025
0.14192,0.142138,0.143238,0.142375,0.14302,0.142732,0.142618,0.143149,0.143013,0.14369,h0.4.spHuman,64,0.1427893,0.000540512729832627
0.141926,0.142056,0.143163,0.142312,0.142966,0.142675,0.142565,0.143161,0.142988,0.143625,h0.4.spHuman,65,0.1427437,0.000537517348557241
0.14197,0.142016,0.143093,0.142295,0.142907,0.142629,0.142501,0.14315,0.142952,0.143602,h0.4.spHuman,66,0.1427115,0.000525463446238967
0.141932,0.14191,0.142954,0.142233,0.142893,0.142581,0.142423,0.143103,0.142947,0.143508,h0.4.spHuman,67,0.1426484,0.000524332845941708
0.141875,0.141822,0.142871,0.142125,0.14285,0.142548,0.142297,0.143112,0.142887,0.143459,h0.4.spHuman,68,0.1425846,0.000544366134957793
0.141811,0.141773,0.142807,0.142084,0.142774,0.142543,0.142263,0.143026,0.142835,0.143418,h0.4.spHuman,69,0.1425334,0.000539971028029382
0.141764,0.141679,0.142648,0.142015,0.142789,0.142515,0.142206,0.14295,0.142805,0.143345,h0.4.spHuman,70,0.1424716,0.000542067277497297
0.141697,0.141613,0.142567,0.141926,0.142761,0.14253,0.14215,0.142927,0.142728,0.143305,h0.4.spHuman,71,0.1424204,0.000555381790602946
0.14167,0.14155,0.142532,0.141878,0.142703,0.142495,0.14214,0.142943,0.142611,0.143271,h0.4.spHuman,72,0.1423793,0.000558516696258938
0.141578,0.141527,0.142466,0.141841,0.142634,0.142445,0.142121,0.142892,0.142533,0.143179,h0.4.spHuman,73,0.1423216,0.000547154294712399
0.141521,0.141493,0.142413,0.141769,0.142571,0.142454,0.142065,0.142793,0.142479,0.143157,h0.4.spHuman,74,0.1422715,0.00054839346174885
0.141471,0.141442,0.142398,0.141776,0.142518,0.142411,0.142001,0.142687,0.142412,0.143139,h0.4.spHuman,75,0.1422255,0.000544422476881078
0.14141,0.141436,0.142303,0.14176,0.142553,0.142381,0.141953,0.142627,0.142336,0.143125,h0.4.spHuman,76,0.1421884,0.000546248661325591
0.141364,0.141399,0.142222,0.14167,0.142495,0.142374,0.141881,0.142581,0.14227,0.143085,h0.4.spHuman,77,0.1421341,0.00055083783659279
0.141318,0.141363,0.142132,0.1416,0.142481,0.142334,0.14185,0.142499,0.142199,0.143026,h0.4.spHuman,78,0.1420802,0.000546777590372292
0.141272,0.141298,0.14207,0.141565,0.142499,0.142237,0.14181,0.142463,0.142167,0.142934,h0.4.spHuman,79,0.1420315,0.000543943879866703
0.141213,0.14125,0.142056,0.14153,0.142458,0.142194,0.141758,0.142471,0.142125,0.142896,h0.4.spHuman,80,0.1419951,0.000552962817717229
0.141199,0.141219,0.142064,0.141478,0.142458,0.142136,0.14169,0.142449,0.142063,0.142875,h0.4.spHuman,81,0.1419631,0.000558776530565763
0.141164,0.141167,0.142059,0.141416,0.142389,0.142009,0.141707,0.142385,0.142045,0.14281,h0.4.spHuman,82,0.1419151,0.000548618760565517
0.141078,0.141169,0.141962,0.141308,0.142338,0.14201,0.141639,0.142335,0.142043,0.142706,h0.4.spHuman,83,0.1418588,0.00054556327670481
0.141063,0.141123,0.141895,0.141288,0.142261,0.141956,0.141565,0.142268,0.142032,0.14268,h0.4.spHuman,84,0.1418131,0.00053854545872295
0.140985,0.141101,0.141885,0.141247,0.142184,0.141923,0.141544,0.142267,0.142047,0.142617,h0.4.spHuman,85,0.14178,0.000541250404156891
0.141005,0.141074,0.141883,0.141207,0.142079,0.141923,0.141478,0.142224,0.141985,0.142574,h0.4.spHuman,86,0.1417432,0.000526530319903593
0.140926,0.141049,0.141829,0.141167,0.142027,0.141904,0.141435,0.142198,0.141909,0.142622,h0.4.spHuman,87,0.1417066,0.00054606780205799
0.140903,0.140961,0.141853,0.141105,0.141958,0.14185,0.141395,0.142202,0.141848,0.142566,h0.4.spHuman,88,0.1416641,0.00055295457920761
0.140817,0.140929,0.141854,0.141021,0.141932,0.141855,0.141387,0.142181,0.141823,0.142486,h0.4.spHuman,89,0.1416285,0.00056252096257236
0.140774,0.140824,0.141832,0.140971,0.141905,0.141831,0.141324,0.142209,0.141767,0.1425,h0.4.spHuman,90,0.1415937,0.000593001039909146
0.140777,0.140796,0.141763,0.140971,0.141896,0.141781,0.141332,0.142139,0.141714,0.142489,h0.4.spHuman,91,0.1415658,0.000579300114122391
0.140748,0.140771,0.141698,0.140923,0.141823,0.141764,0.141262,0.142178,0.141633,0.142413,h0.4.spHuman,92,0.1415213,0.000577941952102458
0.140682,0.140741,0.141697,0.140944,0.141741,0.14179,0.141187,0.142117,0.141578,0.14233,h0.4.spHuman,93,0.1414807,0.000568159611768069
0.140666,0.14065,0.14164,0.140869,0.14172,0.141766,0.141156,0.142109,0.141507,0.142336,h0.4.spHuman,94,0.1414419,0.000587781034437522
0.14059,0.140655,0.141574,0.140847,0.141697,0.141724,0.141076,0.142059,0.141387,0.142251,h0.4.spHuman,95,0.141386,0.000577548651149356
0.140561,0.140559,0.141521,0.140782,0.141645,0.141734,0.141113,0.142018,0.141323,0.142186,h0.4.spHuman,96,0.1413442,0.000580826001866696
0.140552,0.140517,0.141486,0.140752,0.141603,0.141663,0.141036,0.141978,0.141312,0.1421,h0.4.spHuman,97,0.1412999,0.000567704432096688
0.140541,0.140466,0.141474,0.140704,0.141584,0.141643,0.140947,0.141917,0.141268,0.142071,h0.4.spHuman,98,0.1412615,0.000571681195150659
0.140544,0.140417,0.141426,0.140685,0.141608,0.141584,0.140893,0.141848,0.141211,0.142043,h0.4.spHuman,99,0.1412259,0.000566849078483665
0.140479,0.140365,0.141325,0.140633,0.141499,0.141536,0.140841,0.14183,0.141231,0.141968,h0.4.spHuman,100,0.1411707,0.000564157001394318
0.140443,0.140281,0.141305,0.140563,0.141485,0.141456,0.140849,0.141801,0.141163,0.141885,h0.4.spHuman,101,0.1411231,0.000565393167038068
0.140353,0.140191,0.14125,0.140531,0.141404,0.141441,0.140771,0.141768,0.141136,0.141882,h0.4.spHuman,102,0.1410727,0.00058680681091253
0.140342,0.140202,0.141234,0.140519,0.141335,0.141396,0.140712,0.141744,0.141053,0.141928,h0.4.spHuman,103,0.1410465,0.000587251271225152
0.140353,0.140173,0.141188,0.140512,0.141324,0.141382,0.14066,0.14172,0.141006,0.141903,h0.4.spHuman,104,0.1410221,0.000584188601585332
0.140262,0.140137,0.14114,0.140444,0.141285,0.141383,0.140621,0.14168,0.140995,0.141809,h0.4.spHuman,105,0.1409756,0.000586956027124497
0.140169,0.140112,0.141163,0.140436,0.141239,0.141344,0.140562,0.141644,0.140934,0.141747,h0.4.spHuman,106,0.140935,0.000589342571571639
0.14012,0.140106,0.141047,0.140436,0.141228,0.141232,0.140526,0.141619,0.140874,0.141714,h0.4.spHuman,107,0.1408902,0.000578570806192099
0.140058,0.140057,0.140978,0.140399,0.141184,0.141154,0.140473,0.141549,0.140802,0.141636,h0.4.spHuman,108,0.140829,0.000570213410341552
0.140037,0.140056,0.140922,0.140328,0.141115,0.141081,0.140445,0.141458,0.140802,0.141639,h0.4.spHuman,109,0.1407883,0.00055907702709217
0.139974,0.140008,0.140871,0.140265,0.141114,0.141039,0.140386,0.141374,0.140735,0.141623,h0.4.spHuman,110,0.1407389,0.000567804436208259
0.139913,0.139946,0.140782,0.140264,0.141011,0.141013,0.140331,0.141304,0.14064,0.141535,h0.4.spHuman,111,0.1406739,0.00055521616410988
0.139845,0.139924,0.14078,0.140221,0.141004,0.141008,0.140337,0.141218,0.14056,0.141495,h0.4.spHuman,112,0.1406392,0.000554884732774898
0.139784,0.139854,0.140804,0.140146,0.140974,0.140975,0.14032,0.141197,0.140543,0.141462,h0.4.spHuman,113,0.1406059,0.000570707056592473
0.139779,0.139735,0.140744,0.140096,0.140976,0.140883,0.140184,0.141141,0.140498,0.14145,h0.4.spHuman,114,0.1405486,0.000586013310429037
0.139784,0.139705,0.14068,0.140068,0.140897,0.140889,0.140196,0.141061,0.140489,0.141429,h0.4.spHuman,115,0.1405198,0.000571451718578803
0.139771,0.139666,0.140629,0.140056,0.140799,0.140849,0.140167,0.141003,0.140443,0.141382,h0.4.spHuman,116,0.1404765,0.000556928531221812
0.139734,0.139669,0.140572,0.140015,0.140791,0.140798,0.140072,0.140963,0.140407,0.141345,h0.4.spHuman,117,0.1404366,0.000554901632924454
0.13973,0.13962,0.140536,0.139937,0.140764,0.140738,0.140087,0.140902,0.140367,0.14128,h0.4.spHuman,118,0.1403961,0.000543876507633448
0.139699,0.139615,0.140517,0.139898,0.140722,0.140749,0.140011,0.140913,0.140325,0.141195,h0.4.spHuman,119,0.1403644,0.000541425115371979
0.139648,0.139564,0.140436,0.139919,0.140678,0.140708,0.139897,0.14087,0.140247,0.141161,h0.4.spHuman,120,0.1403128,0.000544630924979888
0.139631,0.139535,0.140466,0.139879,0.140629,0.140699,0.139848,0.140738,0.140242,0.141133,h0.4.spHuman,121,0.14028,0.000536907399423362
0.139615,0.1395,0.140426,0.139815,0.140581,0.140696,0.139831,0.140714,0.140158,0.141097,h0.4.spHuman,122,0.1402433,0.000538587050634445
0.139565,0.139446,0.140379,0.139786,0.140507,0.140624,0.139759,0.140675,0.140112,0.141088,h0.4.spHuman,123,0.1401941,0.0005441863345093
0.139533,0.139369,0.14031,0.13975,0.140472,0.140639,0.139715,0.140633,0.140027,0.140976,h0.4.spHuman,124,0.1401424,0.000541438044060033
0.139497,0.139328,0.140241,0.139699,0.140408,0.140595,0.139713,0.140566,0.139951,0.140927,h0.4.spHuman,125,0.1400925,0.000532567836054711
0.139443,0.139285,0.140273,0.139689,0.14037,0.140559,0.139666,0.140539,0.139923,0.140888,h0.4.spHuman,126,0.1400635,0.000537311465642704
0.139403,0.139274,0.140262,0.139606,0.14029,0.140513,0.139677,0.1405,0.139906,0.140793,h0.4.spHuman,127,0.1400224,0.000520857242117901
0.13937,0.139237,0.140225,0.139596,0.140255,0.14051,0.139624,0.140484,0.139909,0.140744,h0.4.spHuman,128,0.1399954,0.000522310295173707
0.139299,0.139199,0.140163,0.139611,0.140212,0.14047,0.139597,0.140407,0.139873,0.140712,h0.4.spHuman,129,0.1399543,0.000517148388333135
0.139282,0.139143,0.140189,0.139513,0.140149,0.140414,0.139536,0.140328,0.13979,0.140682,h0.4.spHuman,130,0.1399026,0.000522142636961722
0.139245,0.139142,0.140167,0.139433,0.140107,0.140342,0.139517,0.140266,0.13977,0.140611,h0.4.spHuman,131,0.13986,0.000507526244532135
0.139179,0.139108,0.140075,0.139375,0.140045,0.140282,0.139485,0.140288,0.139686,0.140565,h0.4.spHuman,132,0.1398088,0.000510764089923668
0.139145,0.139069,0.140027,0.139384,0.14,0.14022,0.139394,0.140258,0.139706,0.140525,h0.4.spHuman,133,0.1397728,0.000506187668316368
0.139075,0.139006,0.140009,0.139386,0.139912,0.140167,0.139346,0.140177,0.13964,0.140552,h0.4.spHuman,134,0.139727,0.000516874151886987
0.139046,0.138972,0.13997,0.139303,0.139875,0.140131,0.139383,0.140182,0.139609,0.140526,h0.4.spHuman,135,0.1396997,0.000519397524916021
0.139005,0.138938,0.139926,0.139227,0.139818,0.140074,0.139367,0.140148,0.139562,0.140469,h0.4.spHuman,136,0.1396534,0.000515596353749717
0.138985,0.138904,0.139908,0.139181,0.139784,0.14001,0.139315,0.140077,0.139507,0.140418,h0.4.spHuman,137,0.1396089,0.00050780102183609
0.138971,0.138829,0.139939,0.139217,0.139701,0.139989,0.139242,0.140038,0.139465,0.140406,h0.4.spHuman,138,0.1395797,0.000516070850002419
0.138931,0.138778,0.139936,0.139147,0.139648,0.139965,0.139174,0.140017,0.139449,0.140318,h0.4.spHuman,139,0.1395363,0.000519614397627917
0.138859,0.138751,0.13987,0.139093,0.139622,0.139872,0.139134,0.139913,0.13942,0.140281,h0.4.spHuman,140,0.1394815,0.000510464113441
0.138827,0.138659,0.139827,0.139067,0.139607,0.13984,0.139115,0.139931,0.139383,0.140219,h0.4.spHuman,141,0.1394475,0.000518411087415727
0.138783,0.138588,0.139785,0.139044,0.139544,0.139803,0.13908,0.139876,0.139314,0.14016,h0.4.spHuman,142,0.1393977,0.000517693399180982
0.138774,0.138582,0.139747,0.13902,0.139512,0.139737,0.139064,0.139792,0.139307,0.140102,h0.4.spHuman,143,0.1393637,0.000495172035200336
0.138806,0.138535,0.139731,0.139054,0.139471,0.139685,0.138998,0.139806,0.139258,0.140019,h0.4.spHuman,144,0.1393363,0.000483711587622212
0.138723,0.138524,0.139667,0.138973,0.13946,0.139703,0.138958,0.139739,0.139226,0.13999,h0.4.spHuman,145,0.1392963,0.000489427795151301
0.138737,0.138499,0.139603,0.138969,0.139401,0.139712,0.138899,0.139728,0.139124,0.13997,h0.4.spHuman,146,0.1392642,0.000488868262191132
0.138768,0.138439,0.139532,0.138891,0.139367,0.139706,0.138839,0.139674,0.139032,0.139914,h0.4.spHuman,147,0.1392162,0.000488281294155554
0.13872,0.138384,0.139465,0.13891,0.139364,0.139639,0.138848,0.139588,0.138983,0.139889,h0.4.spHuman,148,0.139179,0.000478660863474571
0.138657,0.138362,0.139416,0.138864,0.139257,0.139568,0.13885,0.13957,0.139016,0.139887,h0.4.spHuman,149,0.1391447,0.000474922461507607
0.138615,0.138268,0.139389,0.138814,0.13922,0.139526,0.138818,0.139562,0.138964,0.139841,h0.4.spHuman,150,0.1391017,0.000488666905411494
0.138565,0.138184,0.139348,0.138772,0.139141,0.139472,0.138821,0.139468,0.138928,0.139755,h0.4.spHuman,151,0.1390454,0.000480335114500515
0.138461,0.138159,0.139352,0.138744,0.139106,0.139403,0.138728,0.13938,0.138909,0.13966,h0.4.spHuman,152,0.1389902,0.000474012611177758
0.138401,0.13812,0.139312,0.138746,0.139045,0.139372,0.138713,0.139344,0.138895,0.139587,h0.4.spHuman,153,0.1389535,0.000467873024085237
0.138398,0.138099,0.139306,0.138654,0.139014,0.139371,0.138627,0.139353,0.138842,0.139552,h0.4.spHuman,154,0.1389216,0.000478113701028442
0.138332,0.138071,0.139282,0.138621,0.138995,0.139327,0.138597,0.1393,0.138835,0.139496,h0.4.spHuman,155,0.1388856,0.000475413317253759
0.138305,0.138017,0.139288,0.138572,0.138922,0.139264,0.138561,0.139275,0.138854,0.139488,h0.4.spHuman,156,0.1388546,0.000483921067943936
0.13826,0.138032,0.139241,0.138534,0.138909,0.139288,0.13851,0.139235,0.138879,0.139427,h0.4.spHuman,157,0.1388315,0.000478360452192931
0.138181,0.138023,0.139198,0.138554,0.138872,0.139233,0.138486,0.139232,0.138888,0.139374,h0.4.spHuman,158,0.1388041,0.000473844196147023
0.138091,0.137943,0.139174,0.138518,0.138879,0.139197,0.1384,0.139197,0.138838,0.139321,h0.4.spHuman,159,0.1387558,0.000493438907622364
0.138087,0.137967,0.13919,0.138505,0.138861,0.13918,0.138389,0.139226,0.138811,0.139257,h0.4.spHuman,160,0.1387473,0.000485466339375518
0.138006,0.13792,0.139153,0.138478,0.138819,0.139125,0.138353,0.13924,0.138744,0.139204,h0.4.spHuman,161,0.1387042,0.000495210348123797
0.137967,0.13788,0.139148,0.13838,0.138785,0.139109,0.138291,0.139239,0.138681,0.139211,h0.4.spHuman,162,0.1386691,0.000516078686937477
0.137871,0.137903,0.13911,0.138348,0.138794,0.139012,0.13825,0.139173,0.138639,0.139167,h0.4.spHuman,163,0.1386267,0.000507164678493202
0.13785,0.137812,0.139089,0.138275,0.138759,0.138956,0.138206,0.139122,0.138567,0.139143,h0.4.spHuman,164,0.1385779,0.000516288130149562
0.137852,0.137807,0.139032,0.13821,0.138688,0.138928,0.138169,0.139044,0.138552,0.139032,h0.4.spHuman,165,0.1385314,0.000490710414716365
0.137793,0.137733,0.138933,0.138176,0.138703,0.138881,0.13808,0.139008,0.138512,0.138979,h0.4.spHuman,166,0.1384798,0.00049743135763194
0.137753,0.137688,0.138909,0.138179,0.138647,0.138887,0.138027,0.139,0.138473,0.138905,h0.4.spHuman,167,0.1384468,0.00050213251902926
0.137706,0.137665,0.138896,0.138169,0.138661,0.138858,0.137966,0.138985,0.138429,0.138858,h0.4.spHuman,168,0.1384193,0.000509529641488654
0.13774,0.137645,0.138867,0.138163,0.138621,0.138868,0.137949,0.139003,0.1384,0.138802,h0.4.spHuman,169,0.1384058,0.000502883419226895
0.137671,0.137626,0.138889,0.138125,0.138572,0.138786,0.137918,0.138968,0.138368,0.138802,h0.4.spHuman,170,0.1383725,0.00050923215618114
0.137561,0.137548,0.138859,0.138096,0.138594,0.138729,0.137891,0.138974,0.138315,0.138784,h0.4.spHuman,171,0.1383351,0.00053540399077083
0.137544,0.137513,0.138821,0.13809,0.138587,0.138646,0.137859,0.138928,0.138298,0.138743,h0.4.spHuman,172,0.1383029,0.000526367520527877
0.137428,0.137467,0.1388,0.138066,0.138554,0.138623,0.137831,0.138858,0.138314,0.13875,h0.4.spHuman,173,0.1382691,0.000542867581562128
0.137371,0.137419,0.138801,0.138006,0.138484,0.138585,0.137864,0.138859,0.138269,0.138751,h0.4.spHuman,174,0.1382409,0.00055414908744048
0.137336,0.137417,0.138802,0.137966,0.13846,0.138545,0.137814,0.138843,0.1382,0.138718,h0.4.spHuman,175,0.1382101,0.000557087555456448
0.1373,0.137366,0.138743,0.137927,0.138395,0.138523,0.13776,0.138824,0.138113,0.138703,h0.4.spHuman,176,0.1381654,0.000562619903270012
0.137237,0.137327,0.138681,0.137929,0.138352,0.138494,0.137706,0.138781,0.138126,0.138645,h0.4.spHuman,177,0.1381278,0.000561427703864589
0.137133,0.137294,0.138658,0.137921,0.138263,0.13847,0.137736,0.138753,0.138087,0.138619,h0.4.spHuman,178,0.1380934,0.00056956107857035
0.137069,0.137273,0.138636,0.137877,0.138252,0.138447,0.137755,0.138733,0.137989,0.138589,h0.4.spHuman,179,0.138062,0.000575822503516105
0.137067,0.13724,0.138585,0.137824,0.138213,0.138464,0.137739,0.138684,0.137967,0.138572,h0.4.spHuman,180,0.1380355,0.000570925418363324
0.137032,0.137257,0.138523,0.1378,0.138178,0.138433,0.13769,0.138626,0.137951,0.138528,h0.4.spHuman,181,0.1380018,0.000556866590845604
0.136976,0.137207,0.138487,0.137749,0.138113,0.138434,0.137648,0.138585,0.137906,0.138467,h0.4.spHuman,182,0.1379572,0.000563072483986058
0.136909,0.137165,0.138429,0.137702,0.138114,0.138434,0.137675,0.138553,0.137866,0.138412,h0.4.spHuman,183,0.1379259,0.000568226177581506
0.136799,0.137154,0.138376,0.137672,0.138116,0.138427,0.137651,0.138554,0.137817,0.138398,h0.4.spHuman,184,0.1378964,0.000588419955851638
0.136762,0.137093,0.138358,0.137663,0.138121,0.138398,0.137586,0.138488,0.137817,0.13834,h0.4.spHuman,185,0.1378626,0.000590659932241519
0.136711,0.137052,0.138324,0.137623,0.138043,0.138365,0.137588,0.138507,0.137773,0.138368,h0.4.spHuman,186,0.1378354,0.000604172381582163
0.136685,0.137006,0.138294,0.13755,0.137975,0.138335,0.137587,0.138442,0.137732,0.138321,h0.4.spHuman,187,0.1377927,0.000599083754114939
0.136645,0.136958,0.138231,0.137511,0.137965,0.138297,0.137554,0.13841,0.137665,0.138225,h0.4.spHuman,188,0.1377461,0.000595251478135271
0.136599,0.136882,0.138211,0.137464,0.137913,0.138265,0.137486,0.138355,0.137637,0.138211,h0.4.spHuman,189,0.1377023,0.000605768024907225
0.136602,0.136868,0.138207,0.13744,0.137898,0.138237,0.137441,0.138343,0.137618,0.138153,h0.4.spHuman,190,0.1376807,0.000599887776541949
0.136617,0.136827,0.138164,0.137431,0.137856,0.138222,0.13736,0.138312,0.137611,0.138137,h0.4.spHuman,191,0.1376537,0.000595080956210538
0.136524,0.13674,0.13811,0.13741,0.137814,0.138124,0.137348,0.138282,0.137599,0.138066,h0.4.spHuman,192,0.1376017,0.000601821688246976
0.136479,0.136721,0.138059,0.137306,0.137798,0.138079,0.137325,0.138256,0.137546,0.13798,h0.4.spHuman,193,0.1375549,0.000598886086367384
0.136409,0.136711,0.13806,0.13729,0.137793,0.137994,0.137283,0.138215,0.137481,0.137964,h0.4.spHuman,194,0.13752,0.000602804372173188
